Entidad,B3-A-Formar parte de alguna red de docentes/directores-Recuento,B3-A-Formar parte de alguna red de docentes/directores-% del N de fila,B3-A-Formar parte de alguna red de docentes/directores-% de N columnas,B3-A-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-A-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-A-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-A-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-A-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-A-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-A-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-A-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-A-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-B-Formar parte de alguna red de docentes/directores-Recuento,B3-B-Formar parte de alguna red de docentes/directores-% del N de fila,B3-B-Formar parte de alguna red de docentes/directores-% de N columnas,B3-B-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-B-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-B-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-B-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-B-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-B-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-B-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-B-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-B-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-C-Formar parte de alguna red de docentes/directores-Recuento,B3-C-Formar parte de alguna red de docentes/directores-% del N de fila,B3-C-Formar parte de alguna red de docentes/directores-% de N columnas,B3-C-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-C-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-C-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-C-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-C-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-C-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-C-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-C-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-C-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-D-Formar parte de alguna red de docentes/directores-Recuento,B3-D-Formar parte de alguna red de docentes/directores-% del N de fila,B3-D-Formar parte de alguna red de docentes/directores-% de N columnas,B3-D-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-D-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-D-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-D-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-D-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-D-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-D-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-D-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-D-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-E-Formar parte de alguna red de docentes/directores-Recuento,B3-E-Formar parte de alguna red de docentes/directores-% del N de fila,B3-E-Formar parte de alguna red de docentes/directores-% de N columnas,B3-E-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-E-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-E-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-E-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-E-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-E-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-E-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-E-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-E-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-F-Formar parte de alguna red de docentes/directores-Recuento,B3-F-Formar parte de alguna red de docentes/directores-% del N de fila,B3-F-Formar parte de alguna red de docentes/directores-% de N columnas,B3-F-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-F-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-F-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-F-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-F-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-F-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-F-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-F-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-F-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas
ESTADO DE MÉXICO,16.00,0.10,0.03,41.00,0.26,0.03,29.00,0.18,0.05,9.00,0.06,0.03,49.00,0.30,0.05,17.00,0.11,0.04,15.00,0.09,0.04,29.00,0.18,0.04,35.00,0.22,0.04,29.00,0.18,0.05,33.00,0.21,0.04,20.00,0.12,0.03,15.00,0.09,0.04,18.00,0.11,0.03,23.00,0.14,0.03,32.00,0.20,0.04,38.00,0.24,0.05,35.00,0.22,0.04,14.00,0.09,0.03,21.00,0.13,0.04,38.00,0.24,0.05,24.00,0.15,0.03,20.00,0.12,0.03,44.00,0.27,0.05,35.00,0.22,0.05,25.00,0.16,0.04,29.00,0.18,0.04,40.00,0.25,0.04,12.00,0.08,0.02,20.00,0.12,0.03,66.00,0.41,0.04,27.00,0.17,0.06,7.00,0.04,0.02,27.00,0.17,0.03,9.00,0.06,0.02,25.00,0.16,0.04
GUANAJUATO,7.00,0.04,0.01,50.00,0.30,0.04,26.00,0.16,0.04,20.00,0.12,0.07,37.00,0.22,0.04,28.00,0.17,0.07,14.00,0.08,0.04,26.00,0.16,0.03,36.00,0.21,0.04,23.00,0.14,0.04,40.00,0.24,0.04,29.00,0.17,0.04,11.00,0.07,0.03,16.00,0.10,0.03,30.00,0.18,0.04,38.00,0.23,0.05,34.00,0.20,0.05,39.00,0.23,0.04,24.00,0.14,0.04,23.00,0.14,0.04,41.00,0.24,0.05,30.00,0.18,0.04,25.00,0.15,0.04,25.00,0.15,0.03,31.00,0.19,0.04,28.00,0.17,0.05,25.00,0.15,0.03,35.00,0.21,0.04,18.00,0.11,0.04,31.00,0.19,0.05,81.00,0.48,0.05,25.00,0.15,0.05,10.00,0.06,0.02,22.00,0.13,0.03,14.00,0.08,0.04,16.00,0.10,0.03
GUERRERO,10.00,0.24,0.02,12.00,0.29,0.01,3.00,0.07,0.01,1.00,0.02,0.00,11.00,0.26,0.01,5.00,0.12,0.01,4.00,0.10,0.01,8.00,0.19,0.01,6.00,0.14,0.01,9.00,0.21,0.01,11.00,0.26,0.01,4.00,0.10,0.01,3.00,0.07,0.01,5.00,0.12,0.01,11.00,0.26,0.01,5.00,0.12,0.01,7.00,0.17,0.01,11.00,0.26,0.01,6.00,0.14,0.01,5.00,0.12,0.01,11.00,0.26,0.01,10.00,0.24,0.01,4.00,0.10,0.01,6.00,0.14,0.01,8.00,0.19,0.01,7.00,0.17,0.01,6.00,0.14,0.01,10.00,0.24,0.01,7.00,0.17,0.01,4.00,0.10,0.01,11.00,0.26,0.01,5.00,0.12,0.01,5.00,0.12,0.01,7.00,0.17,0.01,2.00,0.05,0.01,12.00,0.29,0.02
HIDALGO,20.00,0.13,0.04,47.00,0.30,0.04,29.00,0.19,0.05,14.00,0.09,0.05,28.00,0.18,0.03,17.00,0.11,0.04,16.00,0.10,0.05,30.00,0.19,0.04,24.00,0.16,0.03,20.00,0.13,0.03,41.00,0.27,0.04,24.00,0.16,0.03,13.00,0.08,0.03,20.00,0.13,0.04,21.00,0.14,0.03,22.00,0.14,0.03,35.00,0.23,0.05,44.00,0.28,0.05,20.00,0.13,0.04,18.00,0.12,0.03,30.00,0.19,0.04,38.00,0.25,0.05,22.00,0.14,0.04,27.00,0.17,0.03,27.00,0.17,0.04,28.00,0.18,0.05,30.00,0.19,0.04,31.00,0.20,0.03,18.00,0.12,0.04,21.00,0.14,0.03,59.00,0.38,0.04,12.00,0.08,0.03,21.00,0.14,0.05,30.00,0.19,0.04,11.00,0.07,0.03,22.00,0.14,0.04
JALISCO,26.00,0.19,0.05,36.00,0.27,0.03,20.00,0.15,0.03,10.00,0.07,0.03,33.00,0.24,0.03,10.00,0.07,0.02,8.00,0.06,0.02,30.00,0.22,0.04,25.00,0.19,0.03,21.00,0.16,0.03,17.00,0.13,0.02,34.00,0.25,0.05,14.00,0.10,0.03,7.00,0.05,0.01,28.00,0.21,0.03,27.00,0.20,0.04,35.00,0.26,0.05,24.00,0.18,0.03,14.00,0.10,0.03,16.00,0.12,0.03,25.00,0.19,0.03,32.00,0.24,0.04,20.00,0.15,0.03,28.00,0.21,0.03,20.00,0.15,0.03,26.00,0.19,0.04,24.00,0.18,0.03,26.00,0.19,0.03,14.00,0.10,0.03,25.00,0.19,0.04,53.00,0.39,0.03,20.00,0.15,0.04,13.00,0.10,0.03,19.00,0.14,0.02,16.00,0.12,0.04,14.00,0.10,0.02
MICHOACÁN,6.00,0.18,0.01,12.00,0.36,0.01,5.00,0.15,0.01,1.00,0.03,0.00,7.00,0.21,0.01,2.00,0.06,0.01,4.00,0.12,0.01,7.00,0.21,0.01,8.00,0.24,0.01,3.00,0.09,0.01,5.00,0.15,0.01,6.00,0.18,0.01,4.00,0.12,0.01,4.00,0.12,0.01,6.00,0.18,0.01,4.00,0.12,0.01,4.00,0.12,0.01,11.00,0.33,0.01,1.00,0.03,0.00,4.00,0.12,0.01,8.00,0.24,0.01,8.00,0.24,0.01,8.00,0.24,0.01,4.00,0.12,0.01,6.00,0.18,0.01,3.00,0.09,0.01,4.00,0.12,0.01,12.00,0.36,0.01,4.00,0.12,0.01,4.00,0.12,0.01,12.00,0.36,0.01,3.00,0.09,0.01,2.00,0.06,0.00,5.00,0.15,0.01,5.00,0.15,0.01,6.00,0.18,0.01
MORELOS,26.00,0.15,0.05,58.00,0.33,0.04,20.00,0.11,0.03,10.00,0.06,0.03,48.00,0.27,0.05,15.00,0.09,0.04,15.00,0.09,0.04,40.00,0.23,0.05,36.00,0.20,0.04,30.00,0.17,0.05,34.00,0.19,0.04,22.00,0.12,0.03,22.00,0.12,0.05,21.00,0.12,0.04,34.00,0.19,0.04,30.00,0.17,0.04,32.00,0.18,0.04,38.00,0.22,0.04,22.00,0.12,0.04,20.00,0.11,0.04,32.00,0.18,0.04,34.00,0.19,0.04,31.00,0.18,0.05,38.00,0.22,0.04,29.00,0.16,0.04,19.00,0.11,0.03,33.00,0.19,0.05,46.00,0.26,0.05,21.00,0.12,0.04,29.00,0.16,0.04,63.00,0.36,0.04,19.00,0.11,0.04,22.00,0.12,0.05,27.00,0.15,0.03,11.00,0.06,0.03,35.00,0.20,0.06
NAYARIT,30.00,0.20,0.05,38.00,0.25,0.03,18.00,0.12,0.03,11.00,0.07,0.04,44.00,0.29,0.04,10.00,0.07,0.02,17.00,0.11,0.05,26.00,0.17,0.03,23.00,0.15,0.03,27.00,0.18,0.04,33.00,0.22,0.04,25.00,0.17,0.03,15.00,0.10,0.04,26.00,0.17,0.05,24.00,0.16,0.03,26.00,0.17,0.04,23.00,0.15,0.03,37.00,0.25,0.04,16.00,0.11,0.03,20.00,0.13,0.04,33.00,0.22,0.04,32.00,0.21,0.04,16.00,0.11,0.03,34.00,0.23,0.04,22.00,0.15,0.03,20.00,0.13,0.03,35.00,0.23,0.05,26.00,0.17,0.03,22.00,0.15,0.04,26.00,0.17,0.04,51.00,0.34,0.03,21.00,0.14,0.05,18.00,0.12,0.04,29.00,0.19,0.04,13.00,0.09,0.03,19.00,0.13,0.03
NUEVO LEÓN,6.00,0.19,0.01,9.00,0.29,0.01,5.00,0.16,0.01,1.00,0.03,0.00,8.00,0.26,0.01,2.00,0.07,0.01,2.00,0.07,0.01,7.00,0.23,0.01,9.00,0.29,0.01,3.00,0.10,0.01,3.00,0.10,0.00,7.00,0.23,0.01,1.00,0.03,0.00,7.00,0.23,0.01,8.00,0.26,0.01,4.00,0.13,0.01,4.00,0.13,0.01,7.00,0.23,0.01,2.00,0.07,0.00,2.00,0.07,0.00,3.00,0.10,0.00,9.00,0.29,0.01,9.00,0.29,0.01,6.00,0.19,0.01,4.00,0.13,0.01,5.00,0.16,0.01,4.00,0.13,0.01,9.00,0.29,0.01,6.00,0.19,0.01,3.00,0.10,0.00,16.00,0.52,0.01,1.00,0.03,0.00,2.00,0.07,0.00,5.00,0.16,0.01,1.00,0.03,0.00,6.00,0.19,0.01
PUEBLA,15.00,0.11,0.03,47.00,0.35,0.04,13.00,0.10,0.02,10.00,0.08,0.03,34.00,0.26,0.03,14.00,0.11,0.03,13.00,0.10,0.04,24.00,0.18,0.03,25.00,0.19,0.03,20.00,0.15,0.03,30.00,0.23,0.03,21.00,0.16,0.03,8.00,0.06,0.02,23.00,0.17,0.04,28.00,0.21,0.03,25.00,0.19,0.03,20.00,0.15,0.03,29.00,0.22,0.03,20.00,0.15,0.04,12.00,0.09,0.02,24.00,0.18,0.03,18.00,0.14,0.02,26.00,0.20,0.04,33.00,0.25,0.04,23.00,0.17,0.03,12.00,0.09,0.02,33.00,0.25,0.05,32.00,0.24,0.03,14.00,0.11,0.03,19.00,0.14,0.03,54.00,0.41,0.03,15.00,0.11,0.03,10.00,0.08,0.02,28.00,0.21,0.04,9.00,0.07,0.02,17.00,0.13,0.03
QUERÉTARO,14.00,0.07,0.02,65.00,0.34,0.05,30.00,0.16,0.05,16.00,0.08,0.05,45.00,0.24,0.04,21.00,0.11,0.05,21.00,0.11,0.06,38.00,0.20,0.05,28.00,0.15,0.04,28.00,0.15,0.04,41.00,0.22,0.04,35.00,0.18,0.05,23.00,0.12,0.05,26.00,0.14,0.05,40.00,0.21,0.05,31.00,0.16,0.04,32.00,0.17,0.04,39.00,0.20,0.04,26.00,0.14,0.05,18.00,0.09,0.03,39.00,0.20,0.05,39.00,0.20,0.05,36.00,0.19,0.06,33.00,0.17,0.04,39.00,0.20,0.05,15.00,0.08,0.03,33.00,0.17,0.05,38.00,0.20,0.04,22.00,0.12,0.04,44.00,0.23,0.06,68.00,0.36,0.04,29.00,0.15,0.06,21.00,0.11,0.05,39.00,0.20,0.05,15.00,0.08,0.04,19.00,0.10,0.03
QUINTANA ROO,23.00,0.14,0.04,62.00,0.37,0.05,21.00,0.12,0.04,5.00,0.03,0.02,48.00,0.28,0.05,11.00,0.07,0.03,12.00,0.07,0.03,37.00,0.22,0.05,24.00,0.14,0.03,21.00,0.12,0.03,43.00,0.25,0.05,33.00,0.19,0.04,21.00,0.12,0.05,17.00,0.10,0.03,39.00,0.23,0.05,25.00,0.15,0.03,20.00,0.12,0.03,48.00,0.28,0.05,20.00,0.12,0.04,16.00,0.09,0.03,39.00,0.23,0.05,46.00,0.27,0.06,17.00,0.10,0.03,32.00,0.19,0.04,31.00,0.18,0.04,31.00,0.18,0.05,31.00,0.18,0.04,33.00,0.19,0.03,19.00,0.11,0.04,25.00,0.15,0.04,63.00,0.37,0.04,7.00,0.04,0.02,16.00,0.09,0.04,40.00,0.24,0.05,23.00,0.14,0.06,21.00,0.12,0.04
SAN LUIS POTOSÍ,15.00,0.09,0.03,57.00,0.34,0.04,21.00,0.12,0.04,15.00,0.09,0.05,40.00,0.24,0.04,21.00,0.12,0.05,24.00,0.14,0.07,26.00,0.15,0.03,35.00,0.21,0.04,22.00,0.13,0.04,32.00,0.19,0.04,30.00,0.18,0.04,13.00,0.08,0.03,24.00,0.14,0.04,27.00,0.16,0.03,34.00,0.20,0.05,34.00,0.20,0.05,37.00,0.22,0.04,29.00,0.17,0.05,18.00,0.11,0.03,31.00,0.18,0.04,30.00,0.18,0.04,29.00,0.17,0.05,32.00,0.19,0.04,36.00,0.21,0.05,24.00,0.14,0.04,27.00,0.16,0.04,34.00,0.20,0.03,21.00,0.12,0.04,27.00,0.16,0.04,52.00,0.31,0.03,20.00,0.12,0.04,28.00,0.17,0.06,34.00,0.20,0.04,13.00,0.08,0.03,22.00,0.13,0.04
SINALOA,35.00,0.18,0.06,55.00,0.29,0.04,31.00,0.16,0.05,11.00,0.06,0.04,44.00,0.23,0.04,15.00,0.08,0.04,7.00,0.04,0.02,41.00,0.22,0.05,34.00,0.18,0.04,31.00,0.16,0.05,29.00,0.15,0.03,49.00,0.26,0.07,19.00,0.10,0.05,24.00,0.13,0.04,39.00,0.20,0.05,23.00,0.12,0.03,45.00,0.24,0.06,41.00,0.22,0.04,26.00,0.14,0.05,20.00,0.11,0.04,33.00,0.17,0.04,38.00,0.20,0.05,34.00,0.18,0.05,40.00,0.21,0.05,31.00,0.16,0.04,30.00,0.16,0.05,28.00,0.15,0.04,51.00,0.27,0.05,22.00,0.12,0.04,29.00,0.15,0.04,73.00,0.38,0.05,21.00,0.11,0.05,26.00,0.14,0.06,37.00,0.19,0.05,17.00,0.09,0.04,17.00,0.09,0.03
SONORA,22.00,0.15,0.04,48.00,0.33,0.04,18.00,0.12,0.03,12.00,0.08,0.04,36.00,0.25,0.03,11.00,0.08,0.03,12.00,0.08,0.03,29.00,0.20,0.04,25.00,0.17,0.03,23.00,0.16,0.04,33.00,0.22,0.04,25.00,0.17,0.03,21.00,0.14,0.05,20.00,0.14,0.04,28.00,0.19,0.03,22.00,0.15,0.03,22.00,0.15,0.03,34.00,0.23,0.04,19.00,0.13,0.03,19.00,0.13,0.04,27.00,0.18,0.03,22.00,0.15,0.03,22.00,0.15,0.04,38.00,0.26,0.04,24.00,0.16,0.03,13.00,0.09,0.02,30.00,0.20,0.04,39.00,0.27,0.04,20.00,0.14,0.04,21.00,0.14,0.03,49.00,0.33,0.03,18.00,0.12,0.04,19.00,0.13,0.04,29.00,0.20,0.04,14.00,0.10,0.04,18.00,0.12,0.03
TABASCO,29.00,0.22,0.05,42.00,0.32,0.03,16.00,0.12,0.03,3.00,0.02,0.01,33.00,0.25,0.03,7.00,0.05,0.02,5.00,0.04,0.01,24.00,0.19,0.03,29.00,0.22,0.04,20.00,0.15,0.03,23.00,0.18,0.03,29.00,0.22,0.04,15.00,0.12,0.04,20.00,0.15,0.04,24.00,0.19,0.03,27.00,0.21,0.04,19.00,0.15,0.03,25.00,0.19,0.03,24.00,0.19,0.04,17.00,0.13,0.03,23.00,0.18,0.03,22.00,0.17,0.03,17.00,0.13,0.03,27.00,0.21,0.03,16.00,0.12,0.02,17.00,0.13,0.03,23.00,0.18,0.03,38.00,0.29,0.04,16.00,0.12,0.03,20.00,0.15,0.03,41.00,0.32,0.03,10.00,0.08,0.02,15.00,0.12,0.03,20.00,0.15,0.03,22.00,0.17,0.06,22.00,0.17,0.04
TAMAULIPAS,20.00,0.13,0.04,56.00,0.37,0.04,16.00,0.11,0.03,6.00,0.04,0.02,32.00,0.21,0.03,20.00,0.13,0.05,14.00,0.09,0.04,31.00,0.21,0.04,30.00,0.20,0.04,18.00,0.12,0.03,38.00,0.25,0.04,19.00,0.13,0.03,14.00,0.09,0.03,16.00,0.11,0.03,32.00,0.22,0.04,33.00,0.22,0.05,19.00,0.13,0.03,35.00,0.24,0.04,15.00,0.10,0.03,16.00,0.11,0.03,33.00,0.22,0.04,30.00,0.20,0.04,26.00,0.17,0.04,29.00,0.20,0.03,25.00,0.17,0.03,12.00,0.08,0.02,25.00,0.17,0.03,40.00,0.27,0.04,21.00,0.14,0.04,26.00,0.17,0.04,61.00,0.41,0.04,18.00,0.12,0.04,14.00,0.09,0.03,22.00,0.15,0.03,13.00,0.09,0.03,21.00,0.14,0.04
TLAXCALA,23.00,0.15,0.04,46.00,0.29,0.04,28.00,0.18,0.05,11.00,0.07,0.04,37.00,0.24,0.04,12.00,0.08,0.03,9.00,0.06,0.03,24.00,0.15,0.03,37.00,0.24,0.05,21.00,0.13,0.03,38.00,0.24,0.04,28.00,0.18,0.04,8.00,0.05,0.02,23.00,0.15,0.04,34.00,0.22,0.04,27.00,0.17,0.04,28.00,0.18,0.04,37.00,0.24,0.04,19.00,0.12,0.03,28.00,0.18,0.05,20.00,0.13,0.02,33.00,0.21,0.04,20.00,0.13,0.03,37.00,0.24,0.04,27.00,0.17,0.04,23.00,0.15,0.04,22.00,0.14,0.03,40.00,0.26,0.04,22.00,0.14,0.04,23.00,0.15,0.03,71.00,0.45,0.05,13.00,0.08,0.03,16.00,0.10,0.04,25.00,0.16,0.03,12.00,0.08,0.03,20.00,0.13,0.03
VERACRUZ,19.00,0.17,0.03,34.00,0.30,0.03,16.00,0.14,0.03,4.00,0.04,0.01,30.00,0.27,0.03,9.00,0.08,0.02,9.00,0.08,0.03,21.00,0.19,0.03,22.00,0.20,0.03,18.00,0.16,0.03,29.00,0.26,0.03,13.00,0.12,0.02,10.00,0.09,0.02,15.00,0.13,0.03,24.00,0.21,0.03,20.00,0.18,0.03,14.00,0.13,0.02,29.00,0.26,0.03,20.00,0.18,0.04,16.00,0.14,0.03,15.00,0.13,0.02,20.00,0.18,0.02,12.00,0.11,0.02,29.00,0.26,0.03,18.00,0.16,0.02,17.00,0.15,0.03,18.00,0.16,0.03,29.00,0.26,0.03,16.00,0.14,0.03,14.00,0.13,0.02,36.00,0.32,0.02,9.00,0.08,0.02,17.00,0.15,0.04,21.00,0.19,0.03,11.00,0.10,0.03,18.00,0.16,0.03
YUCATÁN,17.00,0.17,0.03,29.00,0.29,0.02,13.00,0.13,0.02,10.00,0.10,0.03,23.00,0.23,0.02,9.00,0.09,0.02,7.00,0.07,0.02,17.00,0.17,0.02,20.00,0.20,0.03,17.00,0.17,0.03,24.00,0.24,0.03,16.00,0.16,0.02,12.00,0.12,0.03,19.00,0.19,0.03,20.00,0.20,0.02,15.00,0.15,0.02,12.00,0.12,0.02,23.00,0.23,0.02,9.00,0.09,0.02,15.00,0.15,0.03,19.00,0.19,0.02,14.00,0.14,0.02,23.00,0.23,0.04,21.00,0.21,0.02,16.00,0.16,0.02,8.00,0.08,0.01,17.00,0.17,0.02,29.00,0.29,0.03,11.00,0.11,0.02,20.00,0.20,0.03,40.00,0.40,0.03,13.00,0.13,0.03,12.00,0.12,0.03,16.00,0.16,0.02,8.00,0.08,0.02,12.00,0.12,0.02
ZACATECAS,19.00,0.10,0.03,52.00,0.28,0.04,34.00,0.18,0.06,15.00,0.08,0.05,46.00,0.25,0.04,21.00,0.11,0.05,21.00,0.11,0.06,27.00,0.14,0.04,40.00,0.21,0.05,34.00,0.18,0.05,35.00,0.19,0.04,30.00,0.16,0.04,23.00,0.12,0.05,25.00,0.13,0.04,35.00,0.19,0.04,27.00,0.14,0.04,31.00,0.17,0.04,46.00,0.25,0.05,28.00,0.15,0.05,32.00,0.17,0.06,35.00,0.19,0.04,39.00,0.21,0.05,23.00,0.12,0.04,30.00,0.16,0.03,32.00,0.17,0.04,32.00,0.17,0.06,31.00,0.17,0.04,35.00,0.19,0.04,26.00,0.14,0.05,31.00,0.17,0.05,64.00,0.34,0.04,19.00,0.10,0.04,12.00,0.06,0.03,37.00,0.20,0.05,26.00,0.14,0.07,29.00,0.16,0.05
