Entidad,B3-A-Formar parte de alguna red de docentes/directores-Recuento,B3-A-Formar parte de alguna red de docentes/directores-% del N de fila,B3-A-Formar parte de alguna red de docentes/directores-% de N columnas,B3-A-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-A-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-A-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-A-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-A-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-A-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-A-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-A-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-A-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-B-Formar parte de alguna red de docentes/directores-Recuento,B3-B-Formar parte de alguna red de docentes/directores-% del N de fila,B3-B-Formar parte de alguna red de docentes/directores-% de N columnas,B3-B-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-B-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-B-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-B-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-B-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-B-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-B-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-B-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-B-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-C-Formar parte de alguna red de docentes/directores-Recuento,B3-C-Formar parte de alguna red de docentes/directores-% del N de fila,B3-C-Formar parte de alguna red de docentes/directores-% de N columnas,B3-C-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-C-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-C-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-C-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-C-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-C-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-C-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-C-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-C-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-D-Formar parte de alguna red de docentes/directores-Recuento,B3-D-Formar parte de alguna red de docentes/directores-% del N de fila,B3-D-Formar parte de alguna red de docentes/directores-% de N columnas,B3-D-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-D-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-D-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-D-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-D-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-D-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-D-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-D-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-D-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-E-Formar parte de alguna red de docentes/directores-Recuento,B3-E-Formar parte de alguna red de docentes/directores-% del N de fila,B3-E-Formar parte de alguna red de docentes/directores-% de N columnas,B3-E-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-E-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-E-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-E-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-E-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-E-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-E-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-E-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-E-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-F-Formar parte de alguna red de docentes/directores-Recuento,B3-F-Formar parte de alguna red de docentes/directores-% del N de fila,B3-F-Formar parte de alguna red de docentes/directores-% de N columnas,B3-F-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-F-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-F-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-F-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-F-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-F-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-F-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-F-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-F-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas
ESTADO DE MÉXICO,167.00,0.14,0.04,274.00,0.23,0.04,215.00,0.18,0.04,131.00,0.11,0.04,108.00,0.09,0.05,283.00,0.24,0.04,122.00,0.10,0.04,262.00,0.22,0.04,224.00,0.19,0.04,187.00,0.16,0.04,197.00,0.17,0.04,186.00,0.16,0.04,146.00,0.12,0.04,173.00,0.15,0.04,164.00,0.14,0.04,247.00,0.21,0.04,231.00,0.20,0.04,217.00,0.18,0.04,229.00,0.19,0.05,139.00,0.12,0.04,146.00,0.12,0.03,216.00,0.18,0.04,236.00,0.20,0.04,212.00,0.18,0.05,183.00,0.16,0.04,190.00,0.16,0.04,208.00,0.18,0.04,248.00,0.21,0.04,219.00,0.19,0.04,130.00,0.11,0.04,331.00,0.28,0.04,140.00,0.12,0.04,221.00,0.19,0.04,149.00,0.13,0.04,187.00,0.16,0.04,150.00,0.13,0.04
GUANAJUATO,235.00,0.14,0.05,391.00,0.23,0.06,278.00,0.16,0.05,195.00,0.11,0.06,163.00,0.10,0.07,443.00,0.26,0.06,152.00,0.09,0.05,372.00,0.22,0.06,309.00,0.18,0.06,277.00,0.16,0.06,302.00,0.18,0.07,293.00,0.17,0.06,236.00,0.14,0.06,259.00,0.15,0.06,262.00,0.15,0.06,315.00,0.19,0.06,310.00,0.18,0.06,323.00,0.19,0.06,275.00,0.16,0.06,224.00,0.13,0.06,246.00,0.14,0.06,358.00,0.21,0.06,349.00,0.21,0.06,253.00,0.15,0.06,293.00,0.17,0.06,255.00,0.15,0.06,295.00,0.17,0.06,356.00,0.21,0.06,304.00,0.18,0.05,202.00,0.12,0.06,514.00,0.30,0.06,204.00,0.12,0.06,315.00,0.19,0.06,204.00,0.12,0.05,277.00,0.16,0.06,191.00,0.11,0.06
GUERRERO,46.00,0.19,0.01,53.00,0.22,0.01,33.00,0.13,0.01,22.00,0.09,0.01,25.00,0.10,0.01,68.00,0.28,0.01,34.00,0.14,0.01,48.00,0.19,0.01,46.00,0.19,0.01,42.00,0.17,0.01,39.00,0.16,0.01,38.00,0.15,0.01,35.00,0.14,0.01,36.00,0.15,0.01,29.00,0.12,0.01,60.00,0.24,0.01,48.00,0.19,0.01,39.00,0.16,0.01,39.00,0.16,0.01,30.00,0.12,0.01,44.00,0.18,0.01,41.00,0.17,0.01,42.00,0.17,0.01,49.00,0.20,0.01,36.00,0.15,0.01,50.00,0.20,0.01,52.00,0.21,0.01,42.00,0.17,0.01,42.00,0.17,0.01,23.00,0.09,0.01,56.00,0.23,0.01,28.00,0.11,0.01,43.00,0.18,0.01,39.00,0.16,0.01,51.00,0.21,0.01,28.00,0.11,0.01
HIDALGO,158.00,0.15,0.04,265.00,0.25,0.04,188.00,0.18,0.04,121.00,0.12,0.04,64.00,0.06,0.03,249.00,0.24,0.03,121.00,0.12,0.04,226.00,0.22,0.04,241.00,0.23,0.04,141.00,0.14,0.03,145.00,0.14,0.03,171.00,0.16,0.03,151.00,0.14,0.04,141.00,0.14,0.03,153.00,0.15,0.03,200.00,0.19,0.04,195.00,0.19,0.04,205.00,0.20,0.04,171.00,0.16,0.04,137.00,0.13,0.04,143.00,0.14,0.03,207.00,0.20,0.04,216.00,0.21,0.04,171.00,0.16,0.04,166.00,0.16,0.04,143.00,0.14,0.03,165.00,0.16,0.04,218.00,0.21,0.04,224.00,0.21,0.04,129.00,0.12,0.04,278.00,0.27,0.03,133.00,0.13,0.04,155.00,0.15,0.03,158.00,0.15,0.04,201.00,0.19,0.04,120.00,0.12,0.04
JALISCO,153.00,0.12,0.04,317.00,0.25,0.05,211.00,0.17,0.04,160.00,0.13,0.05,94.00,0.08,0.04,323.00,0.26,0.04,96.00,0.08,0.03,271.00,0.22,0.04,237.00,0.19,0.04,207.00,0.17,0.04,219.00,0.17,0.05,228.00,0.18,0.05,158.00,0.13,0.04,159.00,0.13,0.04,183.00,0.15,0.04,276.00,0.22,0.05,234.00,0.19,0.04,248.00,0.20,0.05,211.00,0.17,0.04,164.00,0.13,0.04,207.00,0.17,0.05,213.00,0.17,0.04,260.00,0.21,0.04,202.00,0.16,0.05,222.00,0.18,0.05,211.00,0.17,0.05,188.00,0.15,0.04,238.00,0.19,0.04,263.00,0.21,0.04,135.00,0.11,0.04,418.00,0.33,0.05,135.00,0.11,0.04,231.00,0.18,0.05,164.00,0.13,0.04,187.00,0.15,0.04,122.00,0.10,0.04
MICHOACÁN,2.00,0.17,0.00,2.00,0.17,0.00,5.00,0.42,0.00,1.00,0.08,0.00,0.00,0.00,0.00,2.00,0.17,0.00,1.00,0.08,0.00,3.00,0.25,0.00,2.00,0.17,0.00,2.00,0.17,0.00,1.00,0.08,0.00,3.00,0.25,0.00,4.00,0.33,0.00,3.00,0.25,0.00,1.00,0.08,0.00,2.00,0.17,0.00,1.00,0.08,0.00,1.00,0.08,0.00,1.00,0.08,0.00,2.00,0.17,0.00,1.00,0.08,0.00,3.00,0.25,0.00,1.00,0.08,0.00,4.00,0.33,0.00,1.00,0.08,0.00,1.00,0.08,0.00,1.00,0.08,0.00,1.00,0.08,0.00,6.00,0.50,0.00,2.00,0.17,0.00,3.00,0.25,0.00,1.00,0.08,0.00,2.00,0.17,0.00,3.00,0.25,0.00,3.00,0.25,0.00,0.00,0.00,0.00
MORELOS,219.00,0.15,0.05,321.00,0.21,0.05,229.00,0.15,0.04,184.00,0.12,0.05,106.00,0.07,0.05,446.00,0.30,0.06,123.00,0.08,0.04,314.00,0.21,0.05,284.00,0.19,0.05,258.00,0.17,0.06,258.00,0.17,0.06,267.00,0.18,0.05,197.00,0.13,0.05,242.00,0.16,0.06,238.00,0.16,0.05,283.00,0.19,0.05,270.00,0.18,0.05,273.00,0.18,0.05,271.00,0.18,0.06,179.00,0.12,0.05,240.00,0.16,0.06,307.00,0.20,0.05,312.00,0.21,0.05,193.00,0.13,0.04,259.00,0.17,0.06,253.00,0.17,0.05,245.00,0.16,0.05,275.00,0.18,0.05,307.00,0.20,0.05,163.00,0.11,0.04,434.00,0.29,0.05,194.00,0.13,0.06,267.00,0.18,0.05,196.00,0.13,0.05,250.00,0.17,0.05,161.00,0.11,0.05
NAYARIT,102.00,0.16,0.02,143.00,0.22,0.02,117.00,0.18,0.02,70.00,0.11,0.02,43.00,0.07,0.02,170.00,0.26,0.02,75.00,0.12,0.02,144.00,0.22,0.02,117.00,0.18,0.02,100.00,0.16,0.02,100.00,0.16,0.02,109.00,0.17,0.02,83.00,0.13,0.02,100.00,0.16,0.02,99.00,0.15,0.02,132.00,0.21,0.02,125.00,0.19,0.02,106.00,0.16,0.02,118.00,0.18,0.02,84.00,0.13,0.02,103.00,0.16,0.02,112.00,0.17,0.02,129.00,0.20,0.02,99.00,0.15,0.02,93.00,0.14,0.02,102.00,0.16,0.02,100.00,0.16,0.02,136.00,0.21,0.02,128.00,0.20,0.02,85.00,0.13,0.02,174.00,0.27,0.02,72.00,0.11,0.02,108.00,0.17,0.02,95.00,0.15,0.02,119.00,0.19,0.02,76.00,0.12,0.02
NUEVO LEÓN,19.00,0.18,0.00,21.00,0.20,0.00,20.00,0.19,0.00,11.00,0.11,0.00,4.00,0.04,0.00,28.00,0.27,0.00,8.00,0.08,0.00,28.00,0.27,0.00,17.00,0.17,0.00,17.00,0.17,0.00,18.00,0.18,0.00,15.00,0.15,0.00,17.00,0.17,0.00,8.00,0.08,0.00,17.00,0.17,0.00,19.00,0.18,0.00,21.00,0.20,0.00,21.00,0.20,0.00,15.00,0.15,0.00,15.00,0.15,0.00,13.00,0.13,0.00,17.00,0.17,0.00,29.00,0.28,0.01,14.00,0.14,0.00,17.00,0.17,0.00,17.00,0.17,0.00,18.00,0.18,0.00,22.00,0.21,0.00,17.00,0.17,0.00,12.00,0.12,0.00,27.00,0.26,0.00,14.00,0.14,0.00,18.00,0.18,0.00,17.00,0.17,0.00,14.00,0.14,0.00,13.00,0.13,0.00
PUEBLA,92.00,0.10,0.02,220.00,0.25,0.03,200.00,0.22,0.04,102.00,0.11,0.03,62.00,0.07,0.03,215.00,0.24,0.03,85.00,0.10,0.03,207.00,0.23,0.03,187.00,0.21,0.03,133.00,0.15,0.03,131.00,0.15,0.03,148.00,0.17,0.03,116.00,0.13,0.03,129.00,0.15,0.03,122.00,0.14,0.03,177.00,0.20,0.03,168.00,0.19,0.03,179.00,0.20,0.03,118.00,0.13,0.02,130.00,0.15,0.03,107.00,0.12,0.02,196.00,0.22,0.03,202.00,0.23,0.03,138.00,0.16,0.03,170.00,0.19,0.04,122.00,0.14,0.03,134.00,0.15,0.03,160.00,0.18,0.03,195.00,0.22,0.03,110.00,0.12,0.03,310.00,0.35,0.04,83.00,0.09,0.02,141.00,0.16,0.03,123.00,0.14,0.03,133.00,0.15,0.03,101.00,0.11,0.03
QUERÉTARO,193.00,0.13,0.04,339.00,0.23,0.05,253.00,0.17,0.05,194.00,0.13,0.06,125.00,0.08,0.05,386.00,0.26,0.05,147.00,0.10,0.05,306.00,0.21,0.05,284.00,0.19,0.05,249.00,0.17,0.05,226.00,0.15,0.05,278.00,0.19,0.06,207.00,0.14,0.05,212.00,0.14,0.05,226.00,0.15,0.05,292.00,0.20,0.05,272.00,0.18,0.05,281.00,0.19,0.05,266.00,0.18,0.05,196.00,0.13,0.05,229.00,0.15,0.05,284.00,0.19,0.05,293.00,0.20,0.05,222.00,0.15,0.05,237.00,0.16,0.05,242.00,0.16,0.05,249.00,0.17,0.05,281.00,0.19,0.05,309.00,0.21,0.05,172.00,0.12,0.05,440.00,0.30,0.05,195.00,0.13,0.06,249.00,0.17,0.05,190.00,0.13,0.05,265.00,0.18,0.05,151.00,0.10,0.04
QUINTANA ROO,210.00,0.16,0.05,307.00,0.23,0.05,228.00,0.17,0.04,139.00,0.10,0.04,111.00,0.08,0.05,364.00,0.27,0.05,134.00,0.10,0.04,284.00,0.21,0.05,246.00,0.18,0.04,234.00,0.17,0.05,233.00,0.17,0.05,228.00,0.17,0.05,179.00,0.13,0.05,193.00,0.14,0.05,205.00,0.15,0.05,239.00,0.18,0.04,267.00,0.20,0.05,276.00,0.20,0.05,225.00,0.17,0.05,198.00,0.15,0.05,196.00,0.14,0.05,293.00,0.22,0.05,259.00,0.19,0.04,187.00,0.14,0.04,229.00,0.17,0.05,211.00,0.16,0.05,231.00,0.17,0.05,258.00,0.19,0.05,268.00,0.20,0.04,161.00,0.12,0.04,382.00,0.28,0.05,165.00,0.12,0.05,253.00,0.19,0.05,195.00,0.14,0.05,221.00,0.16,0.04,142.00,0.11,0.04
SAN LUIS POTOSÍ,115.00,0.15,0.03,167.00,0.21,0.03,177.00,0.22,0.03,79.00,0.10,0.02,60.00,0.08,0.03,191.00,0.24,0.03,85.00,0.11,0.03,182.00,0.23,0.03,151.00,0.19,0.03,118.00,0.15,0.03,110.00,0.14,0.02,143.00,0.18,0.03,107.00,0.14,0.03,113.00,0.14,0.03,133.00,0.17,0.03,158.00,0.20,0.03,150.00,0.19,0.03,128.00,0.16,0.02,112.00,0.14,0.02,120.00,0.15,0.03,115.00,0.15,0.03,158.00,0.20,0.03,168.00,0.21,0.03,115.00,0.15,0.03,133.00,0.17,0.03,125.00,0.16,0.03,101.00,0.13,0.02,138.00,0.18,0.03,170.00,0.22,0.03,121.00,0.15,0.03,236.00,0.30,0.03,82.00,0.10,0.02,112.00,0.14,0.02,138.00,0.18,0.03,130.00,0.17,0.03,90.00,0.11,0.03
SINALOA,262.00,0.18,0.06,297.00,0.20,0.04,282.00,0.19,0.06,208.00,0.14,0.06,115.00,0.08,0.05,334.00,0.22,0.05,196.00,0.13,0.06,339.00,0.23,0.05,273.00,0.18,0.05,238.00,0.16,0.05,220.00,0.15,0.05,232.00,0.16,0.05,212.00,0.14,0.05,244.00,0.16,0.06,233.00,0.16,0.05,279.00,0.19,0.05,256.00,0.17,0.05,274.00,0.18,0.05,232.00,0.16,0.05,202.00,0.14,0.05,214.00,0.14,0.05,313.00,0.21,0.05,316.00,0.21,0.05,220.00,0.15,0.05,243.00,0.16,0.05,221.00,0.15,0.05,245.00,0.16,0.05,257.00,0.17,0.05,310.00,0.21,0.05,221.00,0.15,0.06,351.00,0.24,0.04,194.00,0.13,0.06,251.00,0.17,0.05,202.00,0.14,0.05,281.00,0.19,0.06,217.00,0.15,0.06
SONORA,145.00,0.15,0.03,215.00,0.22,0.03,166.00,0.17,0.03,126.00,0.13,0.04,83.00,0.09,0.04,237.00,0.24,0.03,85.00,0.09,0.03,218.00,0.23,0.03,160.00,0.17,0.03,169.00,0.17,0.04,144.00,0.15,0.03,195.00,0.20,0.04,145.00,0.15,0.04,143.00,0.15,0.03,170.00,0.18,0.04,192.00,0.20,0.03,170.00,0.18,0.03,151.00,0.16,0.03,163.00,0.17,0.03,128.00,0.13,0.03,163.00,0.17,0.04,178.00,0.18,0.03,198.00,0.20,0.03,141.00,0.15,0.03,149.00,0.15,0.03,161.00,0.17,0.04,156.00,0.16,0.03,164.00,0.17,0.03,209.00,0.22,0.04,132.00,0.14,0.04,285.00,0.29,0.03,105.00,0.11,0.03,156.00,0.16,0.03,142.00,0.15,0.03,167.00,0.17,0.03,115.00,0.12,0.03
TABASCO,151.00,0.16,0.04,252.00,0.27,0.04,169.00,0.18,0.03,89.00,0.10,0.03,64.00,0.07,0.03,209.00,0.22,0.03,112.00,0.12,0.04,220.00,0.24,0.04,210.00,0.23,0.04,119.00,0.13,0.03,130.00,0.14,0.03,143.00,0.15,0.03,102.00,0.11,0.03,117.00,0.13,0.03,149.00,0.16,0.03,207.00,0.22,0.04,179.00,0.19,0.03,180.00,0.19,0.03,143.00,0.15,0.03,119.00,0.13,0.03,127.00,0.14,0.03,187.00,0.20,0.03,194.00,0.21,0.03,162.00,0.17,0.04,147.00,0.16,0.03,136.00,0.15,0.03,138.00,0.15,0.03,180.00,0.19,0.03,202.00,0.22,0.03,128.00,0.14,0.04,277.00,0.30,0.03,89.00,0.10,0.03,139.00,0.15,0.03,152.00,0.16,0.04,163.00,0.18,0.03,111.00,0.12,0.03
TAMAULIPAS,199.00,0.17,0.05,253.00,0.22,0.04,235.00,0.20,0.05,112.00,0.10,0.03,65.00,0.06,0.03,301.00,0.26,0.04,124.00,0.11,0.04,263.00,0.23,0.04,249.00,0.21,0.05,176.00,0.15,0.04,156.00,0.13,0.03,196.00,0.17,0.04,157.00,0.14,0.04,180.00,0.16,0.04,187.00,0.16,0.04,221.00,0.19,0.04,209.00,0.18,0.04,209.00,0.18,0.04,185.00,0.16,0.04,176.00,0.15,0.04,173.00,0.15,0.04,207.00,0.18,0.04,251.00,0.22,0.04,168.00,0.15,0.04,166.00,0.14,0.04,168.00,0.15,0.04,162.00,0.14,0.03,248.00,0.21,0.04,276.00,0.24,0.05,140.00,0.12,0.04,330.00,0.29,0.04,121.00,0.10,0.03,156.00,0.14,0.03,198.00,0.17,0.05,204.00,0.18,0.04,150.00,0.13,0.04
TLAXCALA,147.00,0.14,0.03,249.00,0.23,0.04,187.00,0.17,0.04,114.00,0.11,0.03,95.00,0.09,0.04,284.00,0.26,0.04,125.00,0.12,0.04,193.00,0.18,0.03,202.00,0.19,0.04,196.00,0.18,0.04,188.00,0.18,0.04,171.00,0.16,0.03,140.00,0.13,0.04,176.00,0.16,0.04,169.00,0.16,0.04,200.00,0.19,0.04,201.00,0.19,0.04,189.00,0.18,0.04,177.00,0.17,0.04,150.00,0.14,0.04,152.00,0.14,0.04,212.00,0.20,0.04,209.00,0.20,0.04,173.00,0.16,0.04,167.00,0.16,0.04,165.00,0.15,0.04,191.00,0.18,0.04,209.00,0.20,0.04,216.00,0.20,0.04,125.00,0.12,0.03,318.00,0.30,0.04,142.00,0.13,0.04,172.00,0.16,0.03,144.00,0.13,0.04,166.00,0.16,0.03,131.00,0.12,0.04
VERACRUZ,74.00,0.12,0.02,157.00,0.25,0.02,115.00,0.18,0.02,64.00,0.10,0.02,56.00,0.09,0.02,168.00,0.27,0.02,79.00,0.13,0.03,118.00,0.19,0.02,135.00,0.21,0.02,107.00,0.17,0.02,97.00,0.15,0.02,98.00,0.16,0.02,86.00,0.14,0.02,106.00,0.17,0.03,101.00,0.16,0.02,108.00,0.17,0.02,105.00,0.17,0.02,128.00,0.20,0.02,121.00,0.19,0.03,69.00,0.11,0.02,99.00,0.16,0.02,130.00,0.21,0.02,129.00,0.20,0.02,86.00,0.14,0.02,107.00,0.17,0.02,106.00,0.17,0.02,80.00,0.13,0.02,128.00,0.20,0.02,146.00,0.23,0.02,67.00,0.11,0.02,167.00,0.26,0.02,78.00,0.12,0.02,104.00,0.16,0.02,97.00,0.15,0.02,101.00,0.16,0.02,87.00,0.14,0.03
YUCATÁN,93.00,0.13,0.02,148.00,0.21,0.02,133.00,0.19,0.03,84.00,0.12,0.02,62.00,0.09,0.03,186.00,0.26,0.03,78.00,0.11,0.03,167.00,0.24,0.03,133.00,0.19,0.02,90.00,0.13,0.02,100.00,0.14,0.02,138.00,0.20,0.03,101.00,0.14,0.03,104.00,0.15,0.02,105.00,0.15,0.02,139.00,0.20,0.02,127.00,0.18,0.02,129.00,0.18,0.02,109.00,0.16,0.02,108.00,0.15,0.03,115.00,0.16,0.03,144.00,0.21,0.03,135.00,0.19,0.02,92.00,0.13,0.02,114.00,0.16,0.02,110.00,0.16,0.02,108.00,0.15,0.02,143.00,0.20,0.03,149.00,0.21,0.03,77.00,0.11,0.02,209.00,0.30,0.03,66.00,0.09,0.02,110.00,0.16,0.02,104.00,0.15,0.03,130.00,0.19,0.03,82.00,0.12,0.02
ZACATECAS,145.00,0.13,0.03,235.00,0.21,0.04,189.00,0.17,0.04,193.00,0.17,0.06,103.00,0.09,0.04,249.00,0.22,0.03,166.00,0.15,0.05,211.00,0.19,0.03,181.00,0.16,0.03,146.00,0.13,0.03,196.00,0.18,0.04,214.00,0.19,0.04,153.00,0.14,0.04,162.00,0.15,0.04,186.00,0.17,0.04,235.00,0.21,0.04,192.00,0.17,0.04,186.00,0.17,0.03,178.00,0.16,0.04,155.00,0.14,0.04,183.00,0.16,0.04,199.00,0.18,0.04,217.00,0.20,0.04,182.00,0.16,0.04,189.00,0.17,0.04,181.00,0.16,0.04,169.00,0.15,0.04,196.00,0.18,0.04,218.00,0.20,0.04,160.00,0.14,0.04,283.00,0.25,0.03,170.00,0.15,0.05,205.00,0.18,0.04,145.00,0.13,0.04,188.00,0.17,0.04,122.00,0.11,0.04
