Entidad,B3-A-Formar parte de alguna red de docentes/directores-Recuento,B3-A-Formar parte de alguna red de docentes/directores-% del N de fila,B3-A-Formar parte de alguna red de docentes/directores-% de N columnas,B3-A-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-A-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-A-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-A-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-A-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-A-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-A-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-A-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-A-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-B-Formar parte de alguna red de docentes/directores-Recuento,B3-B-Formar parte de alguna red de docentes/directores-% del N de fila,B3-B-Formar parte de alguna red de docentes/directores-% de N columnas,B3-B-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-B-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-B-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-B-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-B-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-B-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-B-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-B-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-B-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-C-Formar parte de alguna red de docentes/directores-Recuento,B3-C-Formar parte de alguna red de docentes/directores-% del N de fila,B3-C-Formar parte de alguna red de docentes/directores-% de N columnas,B3-C-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-C-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-C-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-C-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-C-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-C-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-C-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-C-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-C-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-D-Formar parte de alguna red de docentes/directores-Recuento,B3-D-Formar parte de alguna red de docentes/directores-% del N de fila,B3-D-Formar parte de alguna red de docentes/directores-% de N columnas,B3-D-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-D-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-D-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-D-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-D-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-D-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-D-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-D-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-D-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-E-Formar parte de alguna red de docentes/directores-Recuento,B3-E-Formar parte de alguna red de docentes/directores-% del N de fila,B3-E-Formar parte de alguna red de docentes/directores-% de N columnas,B3-E-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-E-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-E-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-E-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-E-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-E-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-E-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-E-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-E-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-F-Formar parte de alguna red de docentes/directores-Recuento,B3-F-Formar parte de alguna red de docentes/directores-% del N de fila,B3-F-Formar parte de alguna red de docentes/directores-% de N columnas,B3-F-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-F-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-F-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-F-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-F-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-F-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-F-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-F-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-F-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas
GUERRERO,3.00,0.15,0.00,8.00,0.40,0.00,2.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.35,0.00,0.00,0.00,0.00,1.00,0.05,0.00,8.00,0.40,0.00,3.00,0.15,0.00,5.00,0.25,0.00,3.00,0.15,0.00,0.00,0.00,0.00,3.00,0.15,0.00,1.00,0.05,0.00,7.00,0.35,0.00,4.00,0.20,0.00,5.00,0.25,0.00,7.00,0.35,0.00,2.00,0.10,0.00,2.00,0.10,0.00,4.00,0.20,0.00,4.00,0.20,0.00,1.00,0.05,0.00,3.00,0.15,0.00,5.00,0.25,0.00,1.00,0.05,0.00,5.00,0.25,0.00,5.00,0.25,0.00,1.00,0.05,0.00,7.00,0.35,0.00,1.00,0.05,0.00,6.00,0.30,0.00,1.00,0.05,0.00,2.00,0.10,0.00,3.00,0.15,0.00
HIDALGO,52.00,0.16,0.03,85.00,0.26,0.03,56.00,0.17,0.03,33.00,0.10,0.02,24.00,0.07,0.03,78.00,0.24,0.03,34.00,0.10,0.03,68.00,0.21,0.03,80.00,0.24,0.03,58.00,0.18,0.03,39.00,0.12,0.02,49.00,0.15,0.03,39.00,0.12,0.03,46.00,0.14,0.03,52.00,0.16,0.03,57.00,0.17,0.03,59.00,0.18,0.03,75.00,0.23,0.03,49.00,0.15,0.03,52.00,0.16,0.04,38.00,0.12,0.02,69.00,0.21,0.03,70.00,0.21,0.03,50.00,0.15,0.03,60.00,0.18,0.03,52.00,0.16,0.03,46.00,0.14,0.03,66.00,0.20,0.03,80.00,0.24,0.03,24.00,0.07,0.02,94.00,0.29,0.03,25.00,0.08,0.02,56.00,0.17,0.03,45.00,0.14,0.03,56.00,0.17,0.03,52.00,0.16,0.04
JALISCO,26.00,0.11,0.02,51.00,0.22,0.02,44.00,0.19,0.02,33.00,0.14,0.02,23.00,0.10,0.03,58.00,0.25,0.02,14.00,0.06,0.01,60.00,0.26,0.02,45.00,0.19,0.02,33.00,0.14,0.02,37.00,0.16,0.02,46.00,0.20,0.02,29.00,0.12,0.02,30.00,0.13,0.02,40.00,0.17,0.02,51.00,0.22,0.02,37.00,0.16,0.02,48.00,0.20,0.02,42.00,0.18,0.02,31.00,0.13,0.02,36.00,0.15,0.02,41.00,0.17,0.02,55.00,0.23,0.02,30.00,0.13,0.02,42.00,0.18,0.02,39.00,0.17,0.02,31.00,0.13,0.02,43.00,0.18,0.02,53.00,0.23,0.02,27.00,0.12,0.02,82.00,0.35,0.03,24.00,0.10,0.02,39.00,0.17,0.02,34.00,0.15,0.02,30.00,0.13,0.01,26.00,0.11,0.02
MICHOACÁN,2.00,0.06,0.00,14.00,0.40,0.01,8.00,0.23,0.00,4.00,0.11,0.00,3.00,0.09,0.00,4.00,0.11,0.00,6.00,0.17,0.01,7.00,0.20,0.00,9.00,0.26,0.00,5.00,0.14,0.00,1.00,0.03,0.00,7.00,0.20,0.00,7.00,0.20,0.01,5.00,0.14,0.00,6.00,0.17,0.00,5.00,0.14,0.00,7.00,0.20,0.00,5.00,0.14,0.00,3.00,0.09,0.00,0.00,0.00,0.00,4.00,0.11,0.00,10.00,0.29,0.00,8.00,0.23,0.00,10.00,0.29,0.01,7.00,0.20,0.00,6.00,0.17,0.00,2.00,0.06,0.00,4.00,0.11,0.00,9.00,0.26,0.00,7.00,0.20,0.01,10.00,0.29,0.00,3.00,0.09,0.00,6.00,0.17,0.00,7.00,0.20,0.00,7.00,0.20,0.00,2.00,0.06,0.00
MORELOS,54.00,0.15,0.03,108.00,0.30,0.04,62.00,0.17,0.03,28.00,0.08,0.02,19.00,0.05,0.02,88.00,0.25,0.03,46.00,0.13,0.04,73.00,0.20,0.03,78.00,0.22,0.03,53.00,0.15,0.03,44.00,0.12,0.03,65.00,0.18,0.03,44.00,0.12,0.03,50.00,0.14,0.03,64.00,0.18,0.03,71.00,0.20,0.03,63.00,0.18,0.03,67.00,0.19,0.03,64.00,0.18,0.03,34.00,0.10,0.02,50.00,0.14,0.03,87.00,0.24,0.04,77.00,0.21,0.03,47.00,0.13,0.03,50.00,0.14,0.03,49.00,0.14,0.03,46.00,0.13,0.03,73.00,0.20,0.03,81.00,0.23,0.03,60.00,0.17,0.04,101.00,0.28,0.03,45.00,0.13,0.04,59.00,0.16,0.03,47.00,0.13,0.03,75.00,0.21,0.04,32.00,0.09,0.02
NAYARIT,57.00,0.13,0.03,119.00,0.27,0.04,63.00,0.14,0.03,63.00,0.14,0.05,36.00,0.08,0.04,108.00,0.24,0.04,50.00,0.11,0.04,90.00,0.20,0.04,92.00,0.21,0.04,67.00,0.15,0.04,60.00,0.14,0.04,87.00,0.20,0.05,64.00,0.14,0.04,66.00,0.15,0.04,74.00,0.17,0.04,87.00,0.20,0.04,85.00,0.19,0.04,70.00,0.16,0.03,75.00,0.17,0.04,52.00,0.12,0.04,83.00,0.19,0.05,86.00,0.19,0.04,75.00,0.17,0.03,75.00,0.17,0.04,81.00,0.18,0.04,57.00,0.13,0.04,73.00,0.16,0.04,80.00,0.18,0.04,93.00,0.21,0.04,62.00,0.14,0.04,119.00,0.27,0.04,62.00,0.14,0.05,61.00,0.14,0.04,63.00,0.14,0.04,97.00,0.22,0.05,44.00,0.10,0.03
PUEBLA,63.00,0.16,0.04,101.00,0.26,0.03,64.00,0.16,0.03,36.00,0.09,0.03,43.00,0.11,0.05,86.00,0.22,0.03,32.00,0.08,0.03,103.00,0.26,0.04,89.00,0.23,0.04,64.00,0.16,0.04,42.00,0.11,0.03,63.00,0.16,0.03,54.00,0.14,0.04,44.00,0.11,0.03,73.00,0.19,0.04,90.00,0.23,0.04,64.00,0.16,0.03,68.00,0.17,0.03,58.00,0.15,0.03,56.00,0.14,0.04,53.00,0.14,0.03,89.00,0.23,0.04,74.00,0.19,0.03,63.00,0.16,0.04,70.00,0.18,0.04,46.00,0.12,0.03,61.00,0.16,0.03,67.00,0.17,0.03,94.00,0.24,0.04,55.00,0.14,0.04,116.00,0.30,0.04,43.00,0.11,0.04,53.00,0.14,0.03,47.00,0.12,0.03,76.00,0.19,0.04,58.00,0.15,0.04
QUERÉTARO,67.00,0.13,0.04,136.00,0.27,0.05,85.00,0.17,0.05,53.00,0.10,0.04,41.00,0.08,0.05,132.00,0.26,0.05,50.00,0.10,0.04,125.00,0.24,0.05,95.00,0.19,0.04,78.00,0.15,0.04,84.00,0.16,0.05,82.00,0.16,0.04,66.00,0.13,0.04,73.00,0.14,0.05,90.00,0.18,0.05,96.00,0.19,0.05,82.00,0.16,0.04,107.00,0.21,0.05,86.00,0.17,0.05,50.00,0.10,0.03,86.00,0.17,0.05,99.00,0.19,0.04,117.00,0.23,0.05,75.00,0.15,0.04,81.00,0.16,0.04,70.00,0.14,0.04,83.00,0.16,0.05,109.00,0.21,0.05,103.00,0.20,0.04,67.00,0.13,0.05,164.00,0.32,0.05,59.00,0.12,0.05,75.00,0.15,0.04,78.00,0.15,0.05,86.00,0.17,0.04,51.00,0.10,0.04
QUINTANA ROO,75.00,0.16,0.04,130.00,0.28,0.04,67.00,0.15,0.04,44.00,0.10,0.03,37.00,0.08,0.05,110.00,0.24,0.04,35.00,0.08,0.03,96.00,0.21,0.04,112.00,0.24,0.05,70.00,0.15,0.04,60.00,0.13,0.04,90.00,0.19,0.05,51.00,0.11,0.03,62.00,0.13,0.04,85.00,0.18,0.05,81.00,0.18,0.04,93.00,0.20,0.05,91.00,0.20,0.04,76.00,0.16,0.04,69.00,0.15,0.05,73.00,0.16,0.04,101.00,0.22,0.04,86.00,0.19,0.04,58.00,0.13,0.03,67.00,0.15,0.04,61.00,0.13,0.04,63.00,0.14,0.04,100.00,0.22,0.05,120.00,0.26,0.05,51.00,0.11,0.03,159.00,0.34,0.05,44.00,0.10,0.04,63.00,0.14,0.04,67.00,0.15,0.04,66.00,0.14,0.03,63.00,0.14,0.04
SAN LUIS POTOSÍ,46.00,0.12,0.03,107.00,0.28,0.04,67.00,0.18,0.04,69.00,0.18,0.05,26.00,0.07,0.03,67.00,0.18,0.03,44.00,0.12,0.04,77.00,0.20,0.03,80.00,0.21,0.03,60.00,0.16,0.03,48.00,0.13,0.03,73.00,0.19,0.04,56.00,0.15,0.04,52.00,0.14,0.03,69.00,0.18,0.04,64.00,0.17,0.03,63.00,0.17,0.03,78.00,0.20,0.04,70.00,0.18,0.04,52.00,0.14,0.04,57.00,0.15,0.03,78.00,0.20,0.03,61.00,0.16,0.03,64.00,0.17,0.04,64.00,0.17,0.04,45.00,0.12,0.03,53.00,0.14,0.03,73.00,0.19,0.03,100.00,0.26,0.04,47.00,0.12,0.03,102.00,0.27,0.03,49.00,0.13,0.04,56.00,0.15,0.03,38.00,0.10,0.02,84.00,0.22,0.04,53.00,0.14,0.04
SINALOA,101.00,0.18,0.06,129.00,0.23,0.04,98.00,0.18,0.05,74.00,0.13,0.05,33.00,0.06,0.04,126.00,0.23,0.05,55.00,0.10,0.05,128.00,0.23,0.05,126.00,0.23,0.05,91.00,0.16,0.05,77.00,0.14,0.05,84.00,0.15,0.04,83.00,0.15,0.06,85.00,0.15,0.05,99.00,0.18,0.05,108.00,0.19,0.05,86.00,0.15,0.04,100.00,0.18,0.05,94.00,0.17,0.05,70.00,0.13,0.05,85.00,0.15,0.05,114.00,0.20,0.05,110.00,0.20,0.05,88.00,0.16,0.05,101.00,0.18,0.06,81.00,0.14,0.05,82.00,0.15,0.05,85.00,0.15,0.04,122.00,0.22,0.05,90.00,0.16,0.06,127.00,0.23,0.04,68.00,0.12,0.06,71.00,0.13,0.04,89.00,0.16,0.06,133.00,0.24,0.06,73.00,0.13,0.05
SONORA,49.00,0.15,0.03,72.00,0.22,0.02,65.00,0.20,0.03,38.00,0.12,0.03,22.00,0.07,0.03,80.00,0.25,0.03,40.00,0.12,0.04,62.00,0.19,0.03,77.00,0.24,0.03,49.00,0.15,0.03,39.00,0.12,0.02,59.00,0.18,0.03,47.00,0.14,0.03,67.00,0.21,0.04,46.00,0.14,0.03,57.00,0.18,0.03,59.00,0.18,0.03,50.00,0.15,0.02,49.00,0.15,0.03,42.00,0.13,0.03,36.00,0.11,0.02,58.00,0.18,0.03,88.00,0.27,0.04,53.00,0.16,0.03,48.00,0.15,0.03,45.00,0.14,0.03,50.00,0.15,0.03,68.00,0.21,0.03,65.00,0.20,0.03,50.00,0.15,0.03,93.00,0.29,0.03,38.00,0.12,0.03,52.00,0.16,0.03,56.00,0.17,0.04,53.00,0.16,0.03,34.00,0.10,0.02
TABASCO,70.00,0.18,0.04,111.00,0.28,0.04,81.00,0.21,0.04,43.00,0.11,0.03,22.00,0.06,0.03,65.00,0.17,0.03,35.00,0.09,0.03,75.00,0.19,0.03,83.00,0.21,0.03,64.00,0.16,0.04,57.00,0.15,0.04,78.00,0.20,0.04,60.00,0.15,0.04,65.00,0.17,0.04,56.00,0.14,0.03,72.00,0.18,0.03,72.00,0.18,0.04,67.00,0.17,0.03,70.00,0.18,0.04,43.00,0.11,0.03,53.00,0.14,0.03,73.00,0.19,0.03,76.00,0.20,0.03,75.00,0.19,0.04,61.00,0.16,0.03,53.00,0.14,0.03,57.00,0.15,0.03,84.00,0.22,0.04,91.00,0.23,0.04,43.00,0.11,0.03,95.00,0.24,0.03,44.00,0.11,0.04,60.00,0.15,0.04,54.00,0.14,0.03,72.00,0.19,0.03,64.00,0.17,0.05
TAMAULIPAS,60.00,0.14,0.04,123.00,0.29,0.04,72.00,0.17,0.04,45.00,0.11,0.03,27.00,0.06,0.03,101.00,0.24,0.04,43.00,0.10,0.04,91.00,0.21,0.04,95.00,0.22,0.04,74.00,0.17,0.04,50.00,0.12,0.03,74.00,0.17,0.04,69.00,0.16,0.05,64.00,0.15,0.04,63.00,0.15,0.03,78.00,0.18,0.04,76.00,0.18,0.04,77.00,0.18,0.04,76.00,0.18,0.04,45.00,0.11,0.03,70.00,0.16,0.04,82.00,0.19,0.04,79.00,0.19,0.03,75.00,0.18,0.04,54.00,0.13,0.03,63.00,0.15,0.04,65.00,0.15,0.04,95.00,0.22,0.04,96.00,0.23,0.04,54.00,0.13,0.04,125.00,0.29,0.04,41.00,0.10,0.03,62.00,0.15,0.04,53.00,0.12,0.03,100.00,0.23,0.05,46.00,0.11,0.03
TLAXCALA,33.00,0.10,0.02,104.00,0.31,0.04,60.00,0.18,0.03,35.00,0.11,0.03,25.00,0.08,0.03,75.00,0.23,0.03,20.00,0.06,0.02,70.00,0.21,0.03,78.00,0.24,0.03,60.00,0.18,0.03,40.00,0.12,0.03,64.00,0.19,0.03,43.00,0.13,0.03,47.00,0.14,0.03,40.00,0.12,0.02,73.00,0.22,0.03,77.00,0.23,0.04,52.00,0.16,0.02,52.00,0.16,0.03,41.00,0.12,0.03,47.00,0.14,0.03,61.00,0.18,0.03,81.00,0.24,0.04,50.00,0.15,0.03,56.00,0.17,0.03,33.00,0.10,0.02,63.00,0.19,0.04,61.00,0.18,0.03,69.00,0.21,0.03,50.00,0.15,0.03,128.00,0.39,0.04,37.00,0.11,0.03,44.00,0.13,0.03,42.00,0.13,0.03,40.00,0.12,0.02,41.00,0.12,0.03
VERACRUZ,19.00,0.15,0.01,38.00,0.30,0.01,28.00,0.22,0.02,12.00,0.10,0.01,6.00,0.05,0.01,23.00,0.18,0.01,11.00,0.09,0.01,28.00,0.22,0.01,30.00,0.24,0.01,22.00,0.18,0.01,19.00,0.15,0.01,16.00,0.13,0.01,16.00,0.13,0.01,20.00,0.16,0.01,25.00,0.20,0.01,18.00,0.14,0.01,22.00,0.18,0.01,24.00,0.19,0.01,17.00,0.14,0.01,18.00,0.14,0.01,14.00,0.11,0.01,30.00,0.24,0.01,23.00,0.18,0.01,23.00,0.18,0.01,22.00,0.18,0.01,12.00,0.10,0.01,15.00,0.12,0.01,27.00,0.22,0.01,30.00,0.24,0.01,19.00,0.15,0.01,40.00,0.32,0.01,10.00,0.08,0.01,13.00,0.10,0.01,16.00,0.13,0.01,26.00,0.21,0.01,20.00,0.16,0.01
YUCATÁN,38.00,0.15,0.02,69.00,0.27,0.02,49.00,0.19,0.03,25.00,0.10,0.02,23.00,0.09,0.03,56.00,0.22,0.02,31.00,0.12,0.03,57.00,0.22,0.02,46.00,0.18,0.02,43.00,0.17,0.02,40.00,0.15,0.03,43.00,0.17,0.02,37.00,0.14,0.03,31.00,0.12,0.02,38.00,0.15,0.02,43.00,0.17,0.02,50.00,0.19,0.02,61.00,0.24,0.03,45.00,0.17,0.02,36.00,0.14,0.03,30.00,0.12,0.02,61.00,0.24,0.03,50.00,0.19,0.02,37.00,0.14,0.02,43.00,0.17,0.02,37.00,0.14,0.02,45.00,0.17,0.03,55.00,0.21,0.03,51.00,0.20,0.02,28.00,0.11,0.02,65.00,0.25,0.02,30.00,0.12,0.02,51.00,0.20,0.03,33.00,0.13,0.02,45.00,0.17,0.02,35.00,0.14,0.02
ZACATECAS,119.00,0.16,0.07,178.00,0.24,0.06,111.00,0.15,0.06,112.00,0.15,0.08,54.00,0.07,0.07,165.00,0.22,0.06,75.00,0.10,0.07,169.00,0.23,0.07,135.00,0.18,0.06,117.00,0.16,0.06,120.00,0.16,0.08,123.00,0.17,0.06,104.00,0.14,0.07,105.00,0.14,0.06,104.00,0.14,0.06,143.00,0.19,0.07,143.00,0.19,0.07,140.00,0.19,0.06,108.00,0.15,0.06,109.00,0.15,0.07,124.00,0.17,0.07,160.00,0.22,0.07,127.00,0.17,0.06,111.00,0.15,0.06,114.00,0.15,0.06,107.00,0.15,0.07,143.00,0.19,0.08,118.00,0.16,0.05,158.00,0.21,0.06,99.00,0.13,0.07,219.00,0.30,0.07,71.00,0.10,0.06,122.00,0.17,0.07,89.00,0.12,0.06,137.00,0.19,0.07,101.00,0.14,0.07
Hombre,558.00,0.16,0.32,975.00,0.28,0.33,527.00,0.15,0.28,462.00,0.13,0.34,251.00,0.07,0.31,663.00,0.19,0.26,362.00,0.11,0.31,730.00,0.21,0.29,739.00,0.22,0.30,564.00,0.16,0.31,469.00,0.14,0.29,572.00,0.17,0.30,428.00,0.13,0.28,472.00,0.14,0.29,549.00,0.16,0.29,657.00,0.19,0.31,660.00,0.19,0.32,670.00,0.20,0.31,554.00,0.16,0.30,420.00,0.12,0.29,555.00,0.16,0.33,683.00,0.20,0.30,683.00,0.20,0.29,540.00,0.16,0.31,565.00,0.16,0.31,471.00,0.14,0.30,549.00,0.16,0.31,600.00,0.18,0.28,759.00,0.22,0.31,491.00,0.14,0.33,968.00,0.28,0.29,367.00,0.11,0.30,516.00,0.15,0.30,470.00,0.14,0.29,613.00,0.18,0.29,500.00,0.15,0.35
Mujer,1181.00,0.15,0.68,2019.00,0.25,0.67,1372.00,0.17,0.72,917.00,0.12,0.67,567.00,0.07,0.69,1931.00,0.24,0.74,790.00,0.10,0.69,1762.00,0.22,0.71,1699.00,0.21,0.70,1254.00,0.16,0.69,1125.00,0.14,0.71,1356.00,0.17,0.70,1077.00,0.14,0.72,1158.00,0.15,0.71,1323.00,0.17,0.71,1496.00,0.19,0.70,1414.00,0.18,0.68,1517.00,0.19,0.69,1326.00,0.17,0.71,1044.00,0.13,0.71,1128.00,0.14,0.67,1606.00,0.20,0.70,1644.00,0.21,0.71,1232.00,0.15,0.70,1283.00,0.16,0.69,1123.00,0.14,0.71,1245.00,0.16,0.69,1582.00,0.20,0.73,1732.00,0.22,0.70,1012.00,0.13,0.67,2325.00,0.29,0.71,877.00,0.11,0.71,1215.00,0.15,0.70,1126.00,0.14,0.71,1499.00,0.19,0.71,935.00,0.12,0.65
18 a 20 años,23.00,0.28,0.01,24.00,0.29,0.01,11.00,0.13,0.01,9.00,0.11,0.01,3.00,0.04,0.00,12.00,0.15,0.01,5.00,0.06,0.00,15.00,0.18,0.01,19.00,0.23,0.01,15.00,0.18,0.01,16.00,0.20,0.01,12.00,0.15,0.01,12.00,0.15,0.01,6.00,0.07,0.00,14.00,0.17,0.01,16.00,0.20,0.01,15.00,0.18,0.01,19.00,0.23,0.01,12.00,0.15,0.01,13.00,0.16,0.01,11.00,0.13,0.01,18.00,0.22,0.01,12.00,0.15,0.01,16.00,0.20,0.01,15.00,0.18,0.01,13.00,0.16,0.01,16.00,0.20,0.01,10.00,0.12,0.01,17.00,0.21,0.01,11.00,0.13,0.01,15.00,0.18,0.01,11.00,0.13,0.01,11.00,0.13,0.01,14.00,0.17,0.01,19.00,0.23,0.01,12.00,0.15,0.01
